Customer ID,Billing Start Date,Billing End Date,Previous Meter Reading,Current Meter Reading,Usage (kWh),Total Charge
1119,2023-12-01,2023-12-31,5791,6200,409,61.35
1120,2023-01-01,2023-01-31,2453,2515,62,9.3
1120,2023-02-01,2023-03-03,2515,3014,499,74.85
1120,2023-03-01,2023-03-31,3014,3110,96,14.4
1120,2023-04-01,2023-05-01,3110,3244,134,20.1
1120,2023-05-01,2023-05-31,3244,3713,469,70.35
1120,2023-06-01,2023-07-01,3713,4021,308,46.2
1120,2023-07-01,2023-07-31,4021,4362,341,51.15
1120,2023-08-01,2023-08-31,4362,4660,298,44.7
1120,2023-09-01,2023-10-01,4660,4916,256,38.4
1120,2023-10-01,2023-10-31,4916,5382,466,69.9
1120,2023-11-01,2023-12-01,5382,5455,73,10.95
1120,2023-12-01,2023-12-31,5455,5742,287,43.05
1121,2023-01-01,2023-01-31,1080,1354,274,41.1
1121,2023-02-01,2023-03-03,1354,1715,361,54.15
1121,2023-03-01,2023-03-31,1715,2032,317,47.55
1121,2023-04-01,2023-05-01,2032,2505,473,70.95
1121,2023-05-01,2023-05-31,2505,3002,497,74.55
1121,2023-06-01,2023-07-01,3002,3457,455,68.25
1121,2023-07-01,2023-07-31,3457,3607,150,22.5
1121,2023-08-01,2023-08-31,3607,3673,66,9.9
1121,2023-09-01,2023-10-01,3673,3941,268,40.2
1121,2023-10-01,2023-10-31,3941,4440,499,74.85
1121,2023-11-01,2023-12-01,4440,4887,447,67.05
1121,2023-12-01,2023-12-31,4887,5081,194,29.1
1122,2023-01-01,2023-01-31,3798,4000,202,30.3
1122,2023-02-01,2023-03-03,4000,4432,432,64.8
1122,2023-03-01,2023-03-31,4432,4734,302,45.3
1122,2023-04-01,2023-05-01,4734,4997,263,39.45
1122,2023-05-01,2023-05-31,4997,5313,316,47.4
1122,2023-06-01,2023-07-01,5313,5790,477,71.55
1122,2023-07-01,2023-07-31,5790,6204,414,62.1
1122,2023-08-01,2023-08-31,6204,6309,105,15.75
1122,2023-09-01,2023-10-01,6309,6786,477,71.55
1122,2023-10-01,2023-10-31,6786,6969,183,27.45
1122,2023-11-01,2023-12-01,6969,7221,252,37.8
1122,2023-12-01,2023-12-31,7221,7278,57,8.55
1123,2023-01-01,2023-01-31,3757,4017,260,39.0
1123,2023-02-01,2023-03-03,4017,4195,178,26.7
1123,2023-03-01,2023-03-31,4195,4590,395,59.25
1123,2023-04-01,2023-05-01,4590,5005,415,62.25
1123,2023-05-01,2023-05-31,5005,5402,397,59.55
1123,2023-06-01,2023-07-01,5402,5836,434,65.1
1123,2023-07-01,2023-07-31,5836,6045,209,31.35
1123,2023-08-01,2023-08-31,6045,6143,98,14.7
1123,2023-09-01,2023-10-01,6143,6453,310,46.5
1123,2023-10-01,2023-10-31,6453,6681,228,34.2
1123,2023-11-01,2023-12-01,6681,7000,319,47.85
1123,2023-12-01,2023-12-31,7000,7477,477,71.55
1124,2023-01-01,2023-01-31,2010,2377,367,55.05
1124,2023-02-01,2023-03-03,2377,2442,65,9.75
1124,2023-03-01,2023-03-31,2442,2646,204,30.6
1124,2023-04-01,2023-05-01,2646,2894,248,37.2
1124,2023-05-01,2023-05-31,2894,2969,75,11.25
1124,2023-06-01,2023-07-01,2969,3242,273,40.95
1124,2023-07-01,2023-07-31,3242,3712,470,70.5
1124,2023-08-01,2023-08-31,3712,3855,143,21.45
1124,2023-09-01,2023-10-01,3855,3940,85,12.75
1124,2023-10-01,2023-10-31,3940,4315,375,56.25
1124,2023-11-01,2023-12-01,4315,4728,413,61.95
1124,2023-12-01,2023-12-31,4728,5061,333,49.95
1125,2023-01-01,2023-01-31,3866,4196,330,49.5
1125,2023-02-01,2023-03-03,4196,4632,436,65.4
1125,2023-03-01,2023-03-31,4632,4890,258,38.7
1125,2023-04-01,2023-05-01,4890,5225,335,50.25
1125,2023-05-01,2023-05-31,5225,5679,454,68.1
1125,2023-06-01,2023-07-01,5679,6135,456,68.4
1125,2023-07-01,2023-07-31,6135,6412,277,41.55
1125,2023-08-01,2023-08-31,6412,6598,186,27.9
1125,2023-09-01,2023-10-01,6598,6900,302,45.3
1125,2023-10-01,2023-10-31,6900,7124,224,33.6
1125,2023-11-01,2023-12-01,7124,7276,152,22.8
1125,2023-12-01,2023-12-31,7276,7428,152,22.8
1126,2023-01-01,2023-01-31,2663,2812,149,22.35
1126,2023-02-01,2023-03-03,2812,3008,196,29.4
1126,2023-03-01,2023-03-31,3008,3256,248,37.2
1126,2023-04-01,2023-05-01,3256,3651,395,59.25
1126,2023-05-01,2023-05-31,3651,3707,56,8.4
1126,2023-06-01,2023-07-01,3707,4143,436,65.4
1126,2023-07-01,2023-07-31,4143,4338,195,29.25
1126,2023-08-01,2023-08-31,4338,4661,323,48.45
1126,2023-09-01,2023-10-01,4661,4979,318,47.7
1126,2023-10-01,2023-10-31,4979,5357,378,56.7
1126,2023-11-01,2023-12-01,5357,5776,419,62.85
1126,2023-12-01,2023-12-31,5776,6036,260,39.0
1127,2023-01-01,2023-01-31,2059,2300,241,36.15
1127,2023-02-01,2023-03-03,2300,2507,207,31.05
1127,2023-03-01,2023-03-31,2507,2563,56,8.4
1127,2023-04-01,2023-05-01,2563,2894,331,49.65
1127,2023-05-01,2023-05-31,2894,3001,107,16.05
1127,2023-06-01,2023-07-01,3001,3099,98,14.7
1127,2023-07-01,2023-07-31,3099,3435,336,50.4
1127,2023-08-01,2023-08-31,3435,3502,67,10.05
1127,2023-09-01,2023-10-01,3502,3940,438,65.7
1127,2023-10-01,2023-10-31,3940,4102,162,24.3
1127,2023-11-01,2023-12-01,4102,4577,475,71.25
1127,2023-12-01,2023-12-31,4577,4846,269,40.35
1128,2023-01-01,2023-01-31,3303,3445,142,21.3
1128,2023-02-01,2023-03-03,3445,3703,258,38.7
1128,2023-03-01,2023-03-31,3703,3945,242,36.3
1128,2023-04-01,2023-05-01,3945,4367,422,63.3
1128,2023-05-01,2023-05-31,4367,4585,218,32.7
1128,2023-06-01,2023-07-01,4585,4707,122,18.3
1128,2023-07-01,2023-07-31,4707,5107,400,60.0
1128,2023-08-01,2023-08-31,5107,5268,161,24.15
1128,2023-09-01,2023-10-01,5268,5730,462,69.3
1128,2023-10-01,2023-10-31,5730,6050,320,48.0
1128,2023-11-01,2023-12-01,6050,6305,255,38.25
1128,2023-12-01,2023-12-31,6305,6499,194,29.1
1129,2023-01-01,2023-01-31,1647,1998,351,52.65
1129,2023-02-01,2023-03-03,1998,2333,335,50.25
1129,2023-03-01,2023-03-31,2333,2437,104,15.6
1129,2023-04-01,2023-05-01,2437,2552,115,17.25
1129,2023-05-01,2023-05-31,2552,2623,71,10.65
1129,2023-06-01,2023-07-01,2623,2926,303,45.45
1129,2023-07-01,2023-07-31,2926,3044,118,17.7
1129,2023-08-01,2023-08-31,3044,3366,322,48.3
1129,2023-09-01,2023-10-01,3366,3765,399,59.85
1129,2023-10-01,2023-10-31,3765,3947,182,27.3
1129,2023-11-01,2023-12-01,3947,4183,236,35.4
1129,2023-12-01,2023-12-31,4183,4599,416,62.4
1130,2023-01-01,2023-01-31,2963,3249,286,42.9
1130,2023-02-01,2023-03-03,3249,3457,208,31.2
1130,2023-03-01,2023-03-31,3457,3586,129,19.35
1130,2023-04-01,2023-05-01,3586,3946,360,54.0
1130,2023-05-01,2023-05-31,3946,4157,211,31.65
1130,2023-06-01,2023-07-01,4157,4536,379,56.85
1130,2023-07-01,2023-07-31,4536,4606,70,10.5
1130,2023-08-01,2023-08-31,4606,5045,439,65.85
1130,2023-09-01,2023-10-01,5045,5220,175,26.25
1130,2023-10-01,2023-10-31,5220,5715,495,74.25
1130,2023-11-01,2023-12-01,5715,6048,333,49.95
1130,2023-12-01,2023-12-31,6048,6301,253,37.95
1131,2023-01-01,2023-01-31,1719,1788,69,10.35
1131,2023-02-01,2023-03-03,1788,2085,297,44.55
1131,2023-03-01,2023-03-31,2085,2208,123,18.45
1131,2023-04-01,2023-05-01,2208,2549,341,51.15
1131,2023-05-01,2023-05-31,2549,2763,214,32.1
1131,2023-06-01,2023-07-01,2763,3236,473,70.95
1131,2023-07-01,2023-07-31,3236,3379,143,21.45
1131,2023-08-01,2023-08-31,3379,3609,230,34.5
1131,2023-09-01,2023-10-01,3609,3753,144,21.6
1131,2023-10-01,2023-10-31,3753,4247,494,74.1
1131,2023-11-01,2023-12-01,4247,4355,108,16.2
1131,2023-12-01,2023-12-31,4355,4719,364,54.6
1132,2023-01-01,2023-01-31,4449,4721,272,40.8
1132,2023-02-01,2023-03-03,4721,5013,292,43.8
1132,2023-03-01,2023-03-31,5013,5094,81,12.15
1132,2023-04-01,2023-05-01,5094,5261,167,25.05
1132,2023-05-01,2023-05-31,5261,5479,218,32.7
1132,2023-06-01,2023-07-01,5479,5670,191,28.65
1132,2023-07-01,2023-07-31,5670,6130,460,69.0
1132,2023-08-01,2023-08-31,6130,6607,477,71.55
1132,2023-09-01,2023-10-01,6607,7105,498,74.7
1132,2023-10-01,2023-10-31,7105,7578,473,70.95
1132,2023-11-01,2023-12-01,7578,8028,450,67.5
1132,2023-12-01,2023-12-31,8028,8377,349,52.35
1133,2023-01-01,2023-01-31,1667,2090,423,63.45
1133,2023-02-01,2023-03-03,2090,2270,180,27.0
1133,2023-03-01,2023-03-31,2270,2692,422,63.3
1133,2023-04-01,2023-05-01,2692,2885,193,28.95
1133,2023-05-01,2023-05-31,2885,3000,115,17.25
1133,2023-06-01,2023-07-01,3000,3465,465,69.75
1133,2023-07-01,2023-07-31,3465,3642,177,26.55
1133,2023-08-01,2023-08-31,3642,3778,136,20.4
1133,2023-09-01,2023-10-01,3778,4034,256,38.4
1133,2023-10-01,2023-10-31,4034,4372,338,50.7
1133,2023-11-01,2023-12-01,4372,4459,87,13.05
1133,2023-12-01,2023-12-31,4459,4925,466,69.9
1134,2023-01-01,2023-01-31,4162,4565,403,60.45
1134,2023-02-01,2023-03-03,4565,4845,280,42.0
1134,2023-03-01,2023-03-31,4845,5137,292,43.8
1134,2023-04-01,2023-05-01,5137,5353,216,32.4
1134,2023-05-01,2023-05-31,5353,5604,251,37.65
1134,2023-06-01,2023-07-01,5604,5853,249,37.35
1134,2023-07-01,2023-07-31,5853,6126,273,40.95
1134,2023-08-01,2023-08-31,6126,6367,241,36.15
1134,2023-09-01,2023-10-01,6367,6519,152,22.8
1134,2023-10-01,2023-10-31,6519,6885,366,54.9
1134,2023-11-01,2023-12-01,6885,6944,59,8.85
1134,2023-12-01,2023-12-31,6944,7318,374,56.1
1135,2023-01-01,2023-01-31,2435,2734,299,44.85
1135,2023-02-01,2023-03-03,2734,3168,434,65.1
1135,2023-03-01,2023-03-31,3168,3530,362,54.3
1135,2023-04-01,2023-05-01,3530,3991,461,69.15
1135,2023-05-01,2023-05-31,3991,4474,483,72.45
1135,2023-06-01,2023-07-01,4474,4595,121,18.15
1135,2023-07-01,2023-07-31,4595,5063,468,70.2
1135,2023-08-01,2023-08-31,5063,5275,212,31.8
1135,2023-09-01,2023-10-01,5275,5708,433,64.95
1135,2023-10-01,2023-10-31,5708,5968,260,39.0
1135,2023-11-01,2023-12-01,5968,6353,385,57.75
1135,2023-12-01,2023-12-31,6353,6751,398,59.7
1136,2023-01-01,2023-01-31,1501,1753,252,37.8
1136,2023-02-01,2023-03-03,1753,1822,69,10.35
1136,2023-03-01,2023-03-31,1822,2027,205,30.75
1136,2023-04-01,2023-05-01,2027,2214,187,28.05
1136,2023-05-01,2023-05-31,2214,2392,178,26.7
1136,2023-06-01,2023-07-01,2392,2570,178,26.7
1136,2023-07-01,2023-07-31,2570,2630,60,9.0
1136,2023-08-01,2023-08-31,2630,3117,487,73.05
1136,2023-09-01,2023-10-01,3117,3568,451,67.65
1136,2023-10-01,2023-10-31,3568,3848,280,42.0
1136,2023-11-01,2023-12-01,3848,4106,258,38.7
1136,2023-12-01,2023-12-31,4106,4423,317,47.55
1137,2023-01-01,2023-01-31,1974,2463,489,73.35
1137,2023-02-01,2023-03-03,2463,2535,72,10.8
1137,2023-03-01,2023-03-31,2535,2834,299,44.85
1137,2023-04-01,2023-05-01,2834,3042,208,31.2
1137,2023-05-01,2023-05-31,3042,3459,417,62.55
1137,2023-06-01,2023-07-01,3459,3582,123,18.45
1137,2023-07-01,2023-07-31,3582,3995,413,61.95
1137,2023-08-01,2023-08-31,3995,4383,388,58.2
1137,2023-09-01,2023-10-01,4383,4486,103,15.45
1137,2023-10-01,2023-10-31,4486,4699,213,31.95
1137,2023-11-01,2023-12-01,4699,4758,59,8.85
1137,2023-12-01,2023-12-31,4758,5204,446,66.9
1138,2023-01-01,2023-01-31,4300,4489,189,28.35
1138,2023-02-01,2023-03-03,4489,4884,395,59.25
1138,2023-03-01,2023-03-31,4884,5253,369,55.35
1138,2023-04-01,2023-05-01,5253,5390,137,20.55
1138,2023-05-01,2023-05-31,5390,5460,70,10.5
1138,2023-06-01,2023-07-01,5460,5637,177,26.55
1138,2023-07-01,2023-07-31,5637,5730,93,13.95
1138,2023-08-01,2023-08-31,5730,5855,125,18.75
1138,2023-09-01,2023-10-01,5855,6194,339,50.85
1138,2023-10-01,2023-10-31,6194,6305,111,16.65
1138,2023-11-01,2023-12-01,6305,6668,363,54.45
1138,2023-12-01,2023-12-31,6668,6924,256,38.4
1139,2023-01-01,2023-01-31,2922,3114,192,28.8
1139,2023-02-01,2023-03-03,3114,3188,74,11.1
1139,2023-03-01,2023-03-31,3188,3642,454,68.1
1139,2023-04-01,2023-05-01,3642,3892,250,37.5
1139,2023-05-01,2023-05-31,3892,4168,276,41.4
1139,2023-06-01,2023-07-01,4168,4553,385,57.75
1139,2023-07-01,2023-07-31,4553,4824,271,40.65
1139,2023-08-01,2023-08-31,4824,5089,265,39.75
1139,2023-09-01,2023-10-01,5089,5391,302,45.3
1139,2023-10-01,2023-10-31,5391,5457,66,9.9
1139,2023-11-01,2023-12-01,5457,5914,457,68.55
1139,2023-12-01,2023-12-31,5914,5982,68,10.2
1140,2023-01-01,2023-01-31,4103,4505,402,60.3
1140,2023-02-01,2023-03-03,4505,4808,303,45.45
1140,2023-03-01,2023-03-31,4808,4879,71,10.65
1140,2023-04-01,2023-05-01,4879,5342,463,69.45
1140,2023-05-01,2023-05-31,5342,5511,169,25.35
1140,2023-06-01,2023-07-01,5511,5652,141,21.15
1140,2023-07-01,2023-07-31,5652,5875,223,33.45
1140,2023-08-01,2023-08-31,5875,6119,244,36.6
1140,2023-09-01,2023-10-01,6119,6283,164,24.6
1140,2023-10-01,2023-10-31,6283,6376,93,13.95
1140,2023-11-01,2023-12-01,6376,6839,463,69.45
1140,2023-12-01,2023-12-31,6839,7161,322,48.3
1141,2023-01-01,2023-01-31,3953,4405,452,67.8
1141,2023-02-01,2023-03-03,4405,4885,480,72.0
1141,2023-03-01,2023-03-31,4885,5018,133,19.95
1141,2023-04-01,2023-05-01,5018,5141,123,18.45
1141,2023-05-01,2023-05-31,5141,5613,472,70.8
1141,2023-06-01,2023-07-01,5613,5675,62,9.3
1141,2023-07-01,2023-07-31,5675,5810,135,20.25
1141,2023-08-01,2023-08-31,5810,6167,357,53.55
1141,2023-09-01,2023-10-01,6167,6388,221,33.15
1141,2023-10-01,2023-10-31,6388,6816,428,64.2
1141,2023-11-01,2023-12-01,6816,7048,232,34.8
1141,2023-12-01,2023-12-31,7048,7478,430,64.5
1142,2023-01-01,2023-01-31,2295,2579,284,42.6
1142,2023-02-01,2023-03-03,2579,2823,244,36.6
1142,2023-03-01,2023-03-31,2823,3130,307,46.05
1142,2023-04-01,2023-05-01,3130,3274,144,21.6
1142,2023-05-01,2023-05-31,3274,3596,322,48.3
1142,2023-06-01,2023-07-01,3596,4092,496,74.4
1142,2023-07-01,2023-07-31,4092,4270,178,26.7
1142,2023-08-01,2023-08-31,4270,4447,177,26.55
1142,2023-09-01,2023-10-01,4447,4632,185,27.75
1142,2023-10-01,2023-10-31,4632,4771,139,20.85
1142,2023-11-01,2023-12-01,4771,4826,55,8.25
1142,2023-12-01,2023-12-31,4826,5040,214,32.1
1143,2023-01-01,2023-01-31,3479,3941,462,69.3
1143,2023-02-01,2023-03-03,3941,4086,145,21.75
1143,2023-03-01,2023-03-31,4086,4563,477,71.55
1143,2023-04-01,2023-05-01,4563,5053,490,73.5
1143,2023-05-01,2023-05-31,5053,5507,454,68.1
1143,2023-06-01,2023-07-01,5507,5710,203,30.45
1143,2023-07-01,2023-07-31,5710,5841,131,19.65
1143,2023-08-01,2023-08-31,5841,6073,232,34.8
1143,2023-09-01,2023-10-01,6073,6373,300,45.0
1143,2023-10-01,2023-10-31,6373,6525,152,22.8
1143,2023-11-01,2023-12-01,6525,7009,484,72.6
1143,2023-12-01,2023-12-31,7009,7319,310,46.5
1144,2023-01-01,2023-01-31,1457,1650,193,28.95
1144,2023-02-01,2023-03-03,1650,1932,282,42.3
1144,2023-03-01,2023-03-31,1932,2039,107,16.05
1144,2023-04-01,2023-05-01,2039,2518,479,71.85
1144,2023-05-01,2023-05-31,2518,2695,177,26.55
1144,2023-06-01,2023-07-01,2695,2990,295,44.25
1144,2023-07-01,2023-07-31,2990,3056,66,9.9
1144,2023-08-01,2023-08-31,3056,3386,330,49.5
1144,2023-09-01,2023-10-01,3386,3720,334,50.1
1144,2023-10-01,2023-10-31,3720,4178,458,68.7
1144,2023-11-01,2023-12-01,4178,4316,138,20.7
1144,2023-12-01,2023-12-31,4316,4456,140,21.0
1145,2023-01-01,2023-01-31,1577,1929,352,52.8
1145,2023-02-01,2023-03-03,1929,1995,66,9.9
1145,2023-03-01,2023-03-31,1995,2319,324,48.6
1145,2023-04-01,2023-05-01,2319,2509,190,28.5
1145,2023-05-01,2023-05-31,2509,2758,249,37.35
1145,2023-06-01,2023-07-01,2758,3035,277,41.55
1145,2023-07-01,2023-07-31,3035,3152,117,17.55
1145,2023-08-01,2023-08-31,3152,3509,357,53.55
1145,2023-09-01,2023-10-01,3509,3587,78,11.7
1145,2023-10-01,2023-10-31,3587,4058,471,70.65
1145,2023-11-01,2023-12-01,4058,4470,412,61.8
1145,2023-12-01,2023-12-31,4470,4603,133,19.95
1146,2023-01-01,2023-01-31,2126,2352,226,33.9
1146,2023-02-01,2023-03-03,2352,2436,84,12.6
1146,2023-03-01,2023-03-31,2436,2901,465,69.75
1146,2023-04-01,2023-05-01,2901,2955,54,8.1
1146,2023-05-01,2023-05-31,2955,3184,229,34.35
1146,2023-06-01,2023-07-01,3184,3619,435,65.25
1146,2023-07-01,2023-07-31,3619,3688,69,10.35
1146,2023-08-01,2023-08-31,3688,4061,373,55.95
1146,2023-09-01,2023-10-01,4061,4265,204,30.6
1146,2023-10-01,2023-10-31,4265,4363,98,14.7
1146,2023-11-01,2023-12-01,4363,4468,105,15.75
1146,2023-12-01,2023-12-31,4468,4585,117,17.55
1147,2023-01-01,2023-01-31,1191,1481,290,43.5
1147,2023-02-01,2023-03-03,1481,1696,215,32.25
1147,2023-03-01,2023-03-31,1696,1802,106,15.9
1147,2023-04-01,2023-05-01,1802,1885,83,12.45
1147,2023-05-01,2023-05-31,1885,2171,286,42.9
1147,2023-06-01,2023-07-01,2171,2533,362,54.3
1147,2023-07-01,2023-07-31,2533,2729,196,29.4
1147,2023-08-01,2023-08-31,2729,2913,184,27.6
1147,2023-09-01,2023-10-01,2913,3053,140,21.0
1147,2023-10-01,2023-10-31,3053,3365,312,46.8
1147,2023-11-01,2023-12-01,3365,3560,195,29.25
1147,2023-12-01,2023-12-31,3560,3683,123,18.45
1148,2023-01-01,2023-01-31,3624,4002,378,56.7
1148,2023-02-01,2023-03-03,4002,4291,289,43.35
1148,2023-03-01,2023-03-31,4291,4420,129,19.35
1148,2023-04-01,2023-05-01,4420,4908,488,73.2
1148,2023-05-01,2023-05-31,4908,5172,264,39.6
1148,2023-06-01,2023-07-01,5172,5596,424,63.6
1148,2023-07-01,2023-07-31,5596,5765,169,25.35
1148,2023-08-01,2023-08-31,5765,5903,138,20.7
1148,2023-09-01,2023-10-01,5903,6009,106,15.9
1148,2023-10-01,2023-10-31,6009,6083,74,11.1
1148,2023-11-01,2023-12-01,6083,6491,408,61.2
1148,2023-12-01,2023-12-31,6491,6624,133,19.95
1149,2023-01-01,2023-01-31,4119,4208,89,13.35
1149,2023-02-01,2023-03-03,4208,4349,141,21.15
1149,2023-03-01,2023-03-31,4349,4599,250,37.5
1149,2023-04-01,2023-05-01,4599,4660,61,9.15
1149,2023-05-01,2023-05-31,4660,4793,133,19.95
1149,2023-06-01,2023-07-01,4793,5202,409,61.35
1149,2023-07-01,2023-07-31,5202,5433,231,34.65
1149,2023-08-01,2023-08-31,5433,5589,156,23.4
1149,2023-09-01,2023-10-01,5589,5679,90,13.5
1149,2023-10-01,2023-10-31,5679,6132,453,67.95
1149,2023-11-01,2023-12-01,6132,6539,407,61.05
1149,2023-12-01,2023-12-31,6539,6684,145,21.75
1150,2023-01-01,2023-01-31,4519,4912,393,58.95
1150,2023-02-01,2023-03-03,4912,5227,315,47.25
1150,2023-03-01,2023-03-31,5227,5561,334,50.1
1150,2023-04-01,2023-05-01,5561,5861,300,45.0
1150,2023-05-01,2023-05-31,5861,6240,379,56.85
1150,2023-06-01,2023-07-01,6240,6335,95,14.25
1150,2023-07-01,2023-07-31,6335,6734,399,59.85
1150,2023-08-01,2023-08-31,6734,6789,55,8.25
1150,2023-09-01,2023-10-01,6789,7126,337,50.55
1150,2023-10-01,2023-10-31,7126,7282,156,23.4
1150,2023-11-01,2023-12-01,7282,7620,338,50.7
1150,2023-12-01,2023-12-31,7620,7693,73,10.95
1151,2023-01-01,2023-01-31,1511,1941,430,64.5
1151,2023-02-01,2023-03-03,1941,2177,236,35.4
1151,2023-03-01,2023-03-31,2177,2446,269,40.35
1151,2023-04-01,2023-05-01,2446,2549,103,15.45
1151,2023-05-01,2023-05-31,2549,2942,393,58.95
1151,2023-06-01,2023-07-01,2942,2999,57,8.55
1151,2023-07-01,2023-07-31,2999,3224,225,33.75
1151,2023-08-01,2023-08-31,3224,3602,378,56.7
1151,2023-09-01,2023-10-01,3602,4075,473,70.95
1151,2023-10-01,2023-10-31,4075,4254,179,26.85
1151,2023-11-01,2023-12-01,4254,4532,278,41.7
1151,2023-12-01,2023-12-31,4532,4912,380,57.0
1152,2023-01-01,2023-01-31,4025,4195,170,25.5
1152,2023-02-01,2023-03-03,4195,4326,131,19.65
1152,2023-03-01,2023-03-31,4326,4588,262,39.3
1152,2023-04-01,2023-05-01,4588,4746,158,23.7
1152,2023-05-01,2023-05-31,4746,4864,118,17.7
1152,2023-06-01,2023-07-01,4864,4924,60,9.0
1152,2023-07-01,2023-07-31,4924,5148,224,33.6
1152,2023-08-01,2023-08-31,5148,5616,468,70.2
1152,2023-09-01,2023-10-01,5616,5937,321,48.15
1152,2023-10-01,2023-10-31,5937,6213,276,41.4
1152,2023-11-01,2023-12-01,6213,6542,329,49.35
1152,2023-12-01,2023-12-31,6542,7023,481,72.15
1153,2023-01-01,2023-01-31,1280,1382,102,15.3
1153,2023-02-01,2023-03-03,1382,1602,220,33.0
1153,2023-03-01,2023-03-31,1602,1806,204,30.6
1153,2023-04-01,2023-05-01,1806,2037,231,34.65
1153,2023-05-01,2023-05-31,2037,2300,263,39.45
1153,2023-06-01,2023-07-01,2300,2593,293,43.95
1153,2023-07-01,2023-07-31,2593,2780,187,28.05
1153,2023-08-01,2023-08-31,2780,3080,300,45.0
1153,2023-09-01,2023-10-01,3080,3396,316,47.4
1153,2023-10-01,2023-10-31,3396,3727,331,49.65
1153,2023-11-01,2023-12-01,3727,4121,394,59.1
1153,2023-12-01,2023-12-31,4121,4302,181,27.15
1154,2023-01-01,2023-01-31,2882,3135,253,37.95
1154,2023-02-01,2023-03-03,3135,3246,111,16.65
1154,2023-03-01,2023-03-31,3246,3741,495,74.25
1154,2023-04-01,2023-05-01,3741,3898,157,23.55
1154,2023-05-01,2023-05-31,3898,3960,62,9.3
1154,2023-06-01,2023-07-01,3960,4444,484,72.6
1154,2023-07-01,2023-07-31,4444,4660,216,32.4
1154,2023-08-01,2023-08-31,4660,5108,448,67.2
1154,2023-09-01,2023-10-01,5108,5468,360,54.0
1154,2023-10-01,2023-10-31,5468,5671,203,30.45
1154,2023-11-01,2023-12-01,5671,6087,416,62.4
1154,2023-12-01,2023-12-31,6087,6432,345,51.75
1155,2023-01-01,2023-01-31,3971,4351,380,57.0
1155,2023-02-01,2023-03-03,4351,4425,74,11.1
1155,2023-03-01,2023-03-31,4425,4625,200,30.0
1155,2023-04-01,2023-05-01,4625,4855,230,34.5
1155,2023-05-01,2023-05-31,4855,5211,356,53.4
1155,2023-06-01,2023-07-01,5211,5369,158,23.7
1155,2023-07-01,2023-07-31,5369,5458,89,13.35
1155,2023-08-01,2023-08-31,5458,5515,57,8.55
1155,2023-09-01,2023-10-01,5515,5921,406,60.9
1155,2023-10-01,2023-10-31,5921,6229,308,46.2
1155,2023-11-01,2023-12-01,6229,6647,418,62.7
1155,2023-12-01,2023-12-31,6647,6754,107,16.05
1156,2023-01-01,2023-01-31,4495,4891,396,59.4
1156,2023-02-01,2023-03-03,4891,4949,58,8.7
1156,2023-03-01,2023-03-31,4949,5056,107,16.05
1156,2023-04-01,2023-05-01,5056,5492,436,65.4
1156,2023-05-01,2023-05-31,5492,5797,305,45.75
1156,2023-06-01,2023-07-01,5797,6069,272,40.8
1156,2023-07-01,2023-07-31,6069,6415,346,51.9
1156,2023-08-01,2023-08-31,6415,6741,326,48.9
1156,2023-09-01,2023-10-01,6741,7223,482,72.3
1156,2023-10-01,2023-10-31,7223,7671,448,67.2
1156,2023-11-01,2023-12-01,7671,7889,218,32.7
1156,2023-12-01,2023-12-31,7889,8200,311,46.65
1157,2023-01-01,2023-01-31,3379,3752,373,55.95
1157,2023-02-01,2023-03-03,3752,3974,222,33.3
1157,2023-03-01,2023-03-31,3974,4066,92,13.8
1157,2023-04-01,2023-05-01,4066,4174,108,16.2
1157,2023-05-01,2023-05-31,4174,4228,54,8.1
1157,2023-06-01,2023-07-01,4228,4576,348,52.2
1157,2023-07-01,2023-07-31,4576,4643,67,10.05
1157,2023-08-01,2023-08-31,4643,4776,133,19.95
1157,2023-09-01,2023-10-01,4776,4864,88,13.2
1157,2023-10-01,2023-10-31,4864,5245,381,57.15
1157,2023-11-01,2023-12-01,5245,5555,310,46.5
1157,2023-12-01,2023-12-31,5555,5742,187,28.05
1158,2023-01-01,2023-01-31,3950,4045,95,14.25
1158,2023-02-01,2023-03-03,4045,4299,254,38.1
1158,2023-03-01,2023-03-31,4299,4648,349,52.35
1158,2023-04-01,2023-05-01,4648,4811,163,24.45
1158,2023-05-01,2023-05-31,4811,5043,232,34.8
1158,2023-06-01,2023-07-01,5043,5179,136,20.4
1158,2023-07-01,2023-07-31,5179,5655,476,71.4
1158,2023-08-01,2023-08-31,5655,5901,246,36.9
1158,2023-09-01,2023-10-01,5901,6144,243,36.45
1158,2023-10-01,2023-10-31,6144,6600,456,68.4
1158,2023-11-01,2023-12-01,6600,6941,341,51.15
1158,2023-12-01,2023-12-31,6941,7115,174,26.1
1159,2023-01-01,2023-01-31,4213,4290,77,11.55
1159,2023-02-01,2023-03-03,4290,4528,238,35.7
1159,2023-03-01,2023-03-31,4528,5022,494,74.1
1159,2023-04-01,2023-05-01,5022,5313,291,43.65
1159,2023-05-01,2023-05-31,5313,5605,292,43.8
1159,2023-06-01,2023-07-01,5605,5883,278,41.7
1159,2023-07-01,2023-07-31,5883,6343,460,69.0
1159,2023-08-01,2023-08-31,6343,6753,410,61.5
1159,2023-09-01,2023-10-01,6753,6883,130,19.5
1159,2023-10-01,2023-10-31,6883,7361,478,71.7
1159,2023-11-01,2023-12-01,7361,7653,292,43.8
